date,icb_industry_label,slot_count,value_weight,daily_total_slots,slot_share,weight_share
2026-02-27,Energy,1,0.027014798249004494,20,0.05,0.027014798249004494
2026-02-27,Financials,3,0.10511065351029505,20,0.15,0.10511065351029505
2026-02-27,Health Care,3,0.027203774634697187,20,0.15,0.027203774634697187
2026-02-27,Industrials,4,0.2137990524067068,20,0.2,0.2137990524067068
2026-02-27,Technology,8,0.5946038709140835,20,0.4,0.5946038709140835
2026-02-27,Utilities,1,0.032267850285212764,20,0.05,0.032267850285212764
2026-03-02,Consumer Discretionary,2,0.10297607247661808,20,0.1,0.10297607247661808
2026-03-02,Financials,3,0.10177453535195638,20,0.15,0.10177453535195638
2026-03-02,Health Care,4,0.09679407770457936,20,0.2,0.09679407770457936
2026-03-02,Industrials,5,0.40067664664660363,20,0.25,0.40067664664660363
2026-03-02,Real Estate,1,0.014002417424921396,20,0.05,0.014002417424921396
2026-03-02,Technology,3,0.1476396873526621,20,0.15,0.1476396873526621
2026-03-02,Utilities,2,0.13613656304265898,20,0.1,0.13613656304265898
2026-03-03,Consumer Discretionary,2,0.20031844868209028,20,0.1,0.20031844868209028
2026-03-03,Energy,1,0.030933795147695963,20,0.05,0.030933795147695963
2026-03-03,Financials,3,0.011206090732902567,20,0.15,0.011206090732902567
2026-03-03,Health Care,3,0.4033103868102791,20,0.15,0.4033103868102791
2026-03-03,Industrials,3,0.027795870446053417,20,0.15,0.027795870446053417
2026-03-03,Real Estate,2,0.006541940583102467,20,0.1,0.006541940583102467
2026-03-03,Technology,4,0.18115526949277466,20,0.2,0.18115526949277466
2026-03-03,Telecommunications,2,0.1387381981051016,20,0.1,0.1387381981051016
2026-03-04,Basic Materials,2,0.06605552336051299,20,0.1,0.06605552336051299
2026-03-04,Consumer Discretionary,3,0.0691458510096056,20,0.15,0.0691458510096056
2026-03-04,Energy,4,0.23719489680291275,20,0.2,0.23719489680291275
2026-03-04,Financials,1,0.009925957033564924,20,0.05,0.009925957033564924
2026-03-04,Health Care,1,0.04786959865526542,20,0.05,0.04786959865526542
2026-03-04,Industrials,4,0.17115613389875678,20,0.2,0.17115613389875678
2026-03-04,Real Estate,1,0.062319016632282245,20,0.05,0.062319016632282245
2026-03-04,Technology,4,0.3363330226070993,20,0.2,0.3363330226070993
2026-03-05,Consumer Discretionary,3,0.042957564981735925,20,0.15,0.042957564981735925
2026-03-05,Energy,3,0.2674255897735542,20,0.15,0.2674255897735542
2026-03-05,Financials,4,0.028192504382301586,20,0.2,0.028192504382301586
2026-03-05,Health Care,1,0.06947421701085806,20,0.05,0.06947421701085806
2026-03-05,Industrials,1,0.0032210493864777757,20,0.05,0.0032210493864777757
2026-03-05,Technology,8,0.5887290744650724,20,0.4,0.5887290744650724
2026-03-06,Consumer Discretionary,4,0.11938903688166025,20,0.2,0.11938903688166025
2026-03-06,Consumer Staples,2,0.09553889468629641,20,0.1,0.09553889468629641
2026-03-06,Financials,1,0.005349483539839127,20,0.05,0.005349483539839127
2026-03-06,Health Care,4,0.0711774035533084,20,0.2,0.0711774035533084
2026-03-06,Industrials,3,0.15615747733639762,20,0.15,0.15615747733639762
2026-03-06,Technology,4,0.34402692926062417,20,0.2,0.34402692926062417
2026-03-06,Telecommunications,1,0.1784088756960547,20,0.05,0.1784088756960547
2026-03-06,Utilities,1,0.029951899045819328,20,0.05,0.029951899045819328
2026-03-09,Basic Materials,2,0.024852866686861264,20,0.1,0.024852866686861264
2026-03-09,Consumer Discretionary,2,0.012533757068461401,20,0.1,0.012533757068461401
2026-03-09,Consumer Staples,2,0.177413432839746,20,0.1,0.177413432839746
2026-03-09,Energy,1,0.20000000000000004,20,0.05,0.20000000000000004
2026-03-09,Health Care,1,0.0008547586738813954,20,0.05,0.0008547586738813954
2026-03-09,Industrials,6,0.44581105983761987,20,0.3,0.44581105983761987
2026-03-09,Real Estate,1,0.012605934506833399,20,0.05,0.012605934506833399
2026-03-09,Technology,3,0.07902241484183266,20,0.15,0.07902241484183266
2026-03-09,Telecommunications,1,0.025983233153233216,20,0.05,0.025983233153233216
2026-03-09,Utilities,1,0.0209225423915309,20,0.05,0.0209225423915309
2026-03-10,Basic Materials,1,0.009421163232567628,20,0.05,0.009421163232567628
2026-03-10,Consumer Discretionary,2,0.00711111201088791,20,0.1,0.00711111201088791
2026-03-10,Energy,1,0.05673353374472121,20,0.05,0.05673353374472121
2026-03-10,Financials,1,0.007010819978073697,20,0.05,0.007010819978073697
2026-03-10,Industrials,3,0.12062057883547733,20,0.15,0.12062057883547733
2026-03-10,Real Estate,1,0.012351794480605714,20,0.05,0.012351794480605714
2026-03-10,Technology,10,0.7408648819309416,20,0.5,0.7408648819309416
2026-03-10,Utilities,1,0.045886115786725155,20,0.05,0.045886115786725155
2026-03-11,Consumer Discretionary,2,0.03974290128506103,20,0.1,0.03974290128506103
2026-03-11,Consumer Staples,1,0.005715614642286421,20,0.05,0.005715614642286421
2026-03-11,Energy,1,0.03452624699541053,20,0.05,0.03452624699541053
2026-03-11,Financials,2,0.12473184758579271,20,0.1,0.12473184758579271
2026-03-11,Health Care,3,0.23353334264538744,20,0.15,0.23353334264538744
2026-03-11,Industrials,5,0.28563219488652564,20,0.25,0.28563219488652564
2026-03-11,Real Estate,1,0.0011834411302566862,20,0.05,0.0011834411302566862
2026-03-11,Technology,4,0.274332638817673,20,0.2,0.274332638817673
2026-03-11,Utilities,1,0.0006017720116067611,20,0.05,0.0006017720116067611
2026-03-12,Basic Materials,1,0.009518832570496951,20,0.05,0.009518832570496951
2026-03-12,Consumer Discretionary,3,0.06608493705527234,20,0.15,0.06608493705527234
2026-03-12,Consumer Staples,1,0.013634886344271452,20,0.05,0.013634886344271452
2026-03-12,Energy,2,0.05710038595199806,20,0.1,0.05710038595199806
2026-03-12,Financials,3,0.08735117762093295,20,0.15,0.08735117762093295
2026-03-12,Health Care,2,0.017854416626080775,20,0.1,0.017854416626080775
2026-03-12,Technology,6,0.7029960379606468,20,0.3,0.7029960379606468
2026-03-12,Telecommunications,1,0.028232028897714433,20,0.05,0.028232028897714433
2026-03-12,Utilities,1,0.017227296972586445,20,0.05,0.017227296972586445
2026-03-13,Basic Materials,2,0.09499194593659728,20,0.1,0.09499194593659728
2026-03-13,Consumer Discretionary,2,0.10872207921332255,20,0.1,0.10872207921332255
2026-03-13,Energy,2,0.04294346196094446,20,0.1,0.04294346196094446
2026-03-13,Financials,1,0.004263779805062417,20,0.05,0.004263779805062417
2026-03-13,Health Care,1,0.007004302017549489,20,0.05,0.007004302017549489
2026-03-13,Industrials,5,0.17180986266705622,20,0.25,0.17180986266705622
2026-03-13,Technology,4,0.5038460929211496,20,0.2,0.5038460929211496
2026-03-13,Telecommunications,1,0.033592917430154016,20,0.05,0.033592917430154016
2026-03-13,Utilities,2,0.03282555804816391,20,0.1,0.03282555804816391
2026-03-16,Consumer Discretionary,2,0.031868476707179905,20,0.1,0.031868476707179905
2026-03-16,Consumer Staples,1,0.03544267324528329,20,0.05,0.03544267324528329
2026-03-16,Energy,2,0.055457717163615236,20,0.1,0.055457717163615236
2026-03-16,Financials,1,0.0053389917036202545,20,0.05,0.0053389917036202545
2026-03-16,Health Care,3,0.20699030163618412,20,0.15,0.20699030163618412
2026-03-16,Industrials,3,0.04442055704681111,20,0.15,0.04442055704681111
2026-03-16,Real Estate,2,0.013645202595021442,20,0.1,0.013645202595021442
2026-03-16,Technology,3,0.4495223985170659,20,0.15,0.4495223985170659
2026-03-16,Telecommunications,1,0.03833870378528292,20,0.05,0.03833870378528292
2026-03-16,Utilities,2,0.11897497759993596,20,0.1,0.11897497759993596
2026-03-17,Basic Materials,1,0.011870958217003973,20,0.05,0.011870958217003973
2026-03-17,Consumer Discretionary,1,0.004739896757536071,20,0.05,0.004739896757536071
2026-03-17,Consumer Staples,1,0.1470491339050545,20,0.05,0.1470491339050545
2026-03-17,Energy,2,0.08416416272525523,20,0.1,0.08416416272525523
2026-03-17,Financials,1,0.0058570989071155925,20,0.05,0.0058570989071155925
2026-03-17,Health Care,1,0.012693006333477615,20,0.05,0.012693006333477615
2026-03-17,Industrials,1,0.040146960919377424,20,0.05,0.040146960919377424
2026-03-17,Technology,9,0.5813396644138132,20,0.45,0.5813396644138132
2026-03-17,Telecommunications,1,0.024009947065813907,20,0.05,0.024009947065813907
2026-03-17,Utilities,2,0.0881291707555525,20,0.1,0.0881291707555525
2026-03-18,Basic Materials,1,0.052484077828669644,20,0.05,0.052484077828669644
2026-03-18,Consumer Discretionary,1,0.027038209570847897,20,0.05,0.027038209570847897
2026-03-18,Energy,2,0.015499316346621944,20,0.1,0.015499316346621944
2026-03-18,Financials,1,0.0064284341015402435,20,0.05,0.0064284341015402435
2026-03-18,Industrials,3,0.04649473737105652,20,0.15,0.04649473737105652
2026-03-18,Real Estate,1,0.0095820275013431,20,0.05,0.0095820275013431
2026-03-18,Technology,8,0.7738744963523234,20,0.4,0.7738744963523234
2026-03-18,Telecommunications,1,0.030356768433813713,20,0.05,0.030356768433813713
2026-03-18,Utilities,2,0.0382419324937836,20,0.1,0.0382419324937836
2026-03-19,Consumer Discretionary,4,0.2072276254970965,20,0.2,0.2072276254970965
2026-03-19,Consumer Staples,1,0.07233554975099582,20,0.05,0.07233554975099582
2026-03-19,Energy,2,0.026463644347546174,20,0.1,0.026463644347546174
2026-03-19,Industrials,4,0.07358791834483079,20,0.2,0.07358791834483079
2026-03-19,Technology,8,0.6172796845281383,20,0.4,0.6172796845281383
2026-03-19,Utilities,1,0.0031055775313924804,20,0.05,0.0031055775313924804
2026-03-20,Consumer Discretionary,5,0.23381169879787064,20,0.25,0.23381169879787064
2026-03-20,Energy,1,0.012029907640604033,20,0.05,0.012029907640604033
2026-03-20,Financials,4,0.2013143743912677,20,0.2,0.2013143743912677
2026-03-20,Health Care,2,0.014356100786040533,20,0.1,0.014356100786040533
2026-03-20,Technology,6,0.5047933301179119,20,0.3,0.5047933301179119
2026-03-20,Telecommunications,1,0.02011241541858062,20,0.05,0.02011241541858062
2026-03-20,Utilities,1,0.013582172847724696,20,0.05,0.013582172847724696
2026-03-23,Consumer Discretionary,1,0.023344850509834227,20,0.05,0.023344850509834227
2026-03-23,Energy,2,0.09943450385111927,20,0.1,0.09943450385111927
2026-03-23,Financials,1,0.0037922861875511675,20,0.05,0.0037922861875511675
2026-03-23,Health Care,3,0.05698963703423533,20,0.15,0.05698963703423533
2026-03-23,Industrials,3,0.15027680244177388,20,0.15,0.15027680244177388
2026-03-23,Real Estate,1,0.009312726792928383,20,0.05,0.009312726792928383
2026-03-23,Technology,6,0.5275476762114217,20,0.3,0.5275476762114217
2026-03-23,Telecommunications,1,0.041649700774892724,20,0.05,0.041649700774892724
2026-03-23,Utilities,2,0.08765181619624336,20,0.1,0.08765181619624336
2026-03-24,Consumer Discretionary,3,0.05080336487569552,20,0.15,0.05080336487569552
2026-03-24,Energy,2,0.017798181255443152,20,0.1,0.017798181255443152
2026-03-24,Industrials,2,0.18450458467814004,20,0.1,0.18450458467814004
2026-03-24,Real Estate,3,0.06462313028388987,20,0.15,0.06462313028388987
2026-03-24,Technology,7,0.5178957645328428,20,0.35,0.5178957645328428
2026-03-24,Telecommunications,1,0.11000323135216135,20,0.05,0.11000323135216135
2026-03-24,Utilities,2,0.0543717430218273,20,0.1,0.0543717430218273
2026-03-25,Consumer Discretionary,1,0.01790767334269922,20,0.05,0.01790767334269922
2026-03-25,Consumer Staples,2,0.03858261065738256,20,0.1,0.03858261065738256
2026-03-25,Energy,4,0.2584619169888955,20,0.2,0.2584619169888955
2026-03-25,Financials,1,0.071806169217896,20,0.05,0.071806169217896
2026-03-25,Health Care,1,0.010063795378484458,20,0.05,0.010063795378484458
2026-03-25,Industrials,6,0.08781734945929769,20,0.3,0.08781734945929769
2026-03-25,Technology,2,0.2939887013998257,20,0.1,0.2939887013998257
2026-03-25,Utilities,3,0.22137178355551906,20,0.15,0.22137178355551906
2026-03-26,Consumer Discretionary,1,0.008447148818495998,20,0.05,0.008447148818495998
2026-03-26,Consumer Staples,1,0.012593949097467505,20,0.05,0.012593949097467505
2026-03-26,Energy,4,0.19789000646856203,20,0.2,0.19789000646856203
2026-03-26,Financials,2,0.020333983586537922,20,0.1,0.020333983586537922
2026-03-26,Health Care,1,0.1383611900706023,20,0.05,0.1383611900706023
2026-03-26,Industrials,3,0.12068443836602194,20,0.15,0.12068443836602194
2026-03-26,Real Estate,1,0.006057670131097019,20,0.05,0.006057670131097019
2026-03-26,Technology,5,0.34206034799090373,20,0.25,0.34206034799090373
2026-03-26,Telecommunications,1,0.08294011750348944,20,0.05,0.08294011750348944
2026-03-26,Utilities,1,0.07063114796682228,20,0.05,0.07063114796682228
2026-03-27,Basic Materials,1,0.027540594976659175,20,0.05,0.027540594976659175
2026-03-27,Consumer Discretionary,2,0.0889239431731552,20,0.1,0.0889239431731552
2026-03-27,Consumer Staples,2,0.05167927615639663,20,0.1,0.05167927615639663
2026-03-27,Energy,3,0.17143941304909882,20,0.15,0.17143941304909882
2026-03-27,Financials,1,0.015448485584248241,20,0.05,0.015448485584248241
2026-03-27,Health Care,1,0.022524895068637026,20,0.05,0.022524895068637026
2026-03-27,Industrials,4,0.05320096546999839,20,0.2,0.05320096546999839
2026-03-27,Technology,6,0.5692424265218066,20,0.3,0.5692424265218066
2026-03-30,Consumer Discretionary,3,0.0900235760602373,20,0.15,0.0900235760602373
2026-03-30,Consumer Staples,2,0.0328042600545337,20,0.1,0.0328042600545337
2026-03-30,Energy,3,0.1990787682387353,20,0.15,0.1990787682387353
2026-03-30,Financials,3,0.04852380898212377,20,0.15,0.04852380898212377
2026-03-30,Health Care,3,0.32078557400187163,20,0.15,0.32078557400187163
2026-03-30,Industrials,1,0.005885531999601622,20,0.05,0.005885531999601622
2026-03-30,Technology,4,0.2403039169384431,20,0.2,0.2403039169384431
2026-03-30,Telecommunications,1,0.06259456372445366,20,0.05,0.06259456372445366
2026-03-31,Basic Materials,1,0.023185433949355638,20,0.05,0.023185433949355638
2026-03-31,Consumer Discretionary,1,0.008864167725812822,20,0.05,0.008864167725812822
2026-03-31,Consumer Staples,1,0.004759001311051187,20,0.05,0.004759001311051187
2026-03-31,Energy,2,0.207370476444017,20,0.1,0.207370476444017
2026-03-31,Financials,3,0.026197058794061912,20,0.15,0.026197058794061912
2026-03-31,Health Care,4,0.35782870923002935,20,0.2,0.35782870923002935
2026-03-31,Industrials,3,0.1823023923105989,20,0.15,0.1823023923105989
2026-03-31,Real Estate,1,0.002917768751180804,20,0.05,0.002917768751180804
2026-03-31,Technology,2,0.08345214734726826,20,0.1,0.08345214734726826
2026-03-31,Utilities,2,0.10312284413662412,20,0.1,0.10312284413662412
2026-04-01,Consumer Discretionary,2,0.027462232288814118,20,0.1,0.027462232288814118
2026-04-01,Consumer Staples,4,0.099889273369019,20,0.2,0.099889273369019
2026-04-01,Energy,2,0.08444625355924895,20,0.1,0.08444625355924895
2026-04-01,Financials,2,0.14939407191954718,20,0.1,0.14939407191954718
2026-04-01,Industrials,3,0.17803314292491423,20,0.15,0.17803314292491423
2026-04-01,Real Estate,2,0.11621840861868935,20,0.1,0.11621840861868935
2026-04-01,Technology,4,0.14455661731976718,20,0.2,0.14455661731976718
2026-04-01,Telecommunications,1,0.19999999999999996,20,0.05,0.19999999999999996
2026-04-02,Consumer Discretionary,2,0.03649994710630196,20,0.1,0.03649994710630196
2026-04-02,Consumer Staples,1,0.013224163492323561,20,0.05,0.013224163492323561
2026-04-02,Energy,2,0.1190188495297787,20,0.1,0.1190188495297787
2026-04-02,Financials,2,0.022331080197165343,20,0.1,0.022331080197165343
2026-04-02,Health Care,1,0.013198399035250908,20,0.05,0.013198399035250908
2026-04-02,Industrials,5,0.25523753797511217,20,0.25,0.25523753797511217
2026-04-02,Technology,6,0.5086479831523087,20,0.3,0.5086479831523087
2026-04-02,Telecommunications,1,0.03184203951175888,20,0.05,0.03184203951175888
2026-04-06,Consumer Discretionary,1,0.0066382488240183425,20,0.05,0.0066382488240183425
2026-04-06,Energy,3,0.06690559919635403,20,0.15,0.06690559919635403
2026-04-06,Financials,1,0.011955800937845592,20,0.05,0.011955800937845592
2026-04-06,Health Care,3,0.3994134681687545,20,0.15,0.3994134681687545
2026-04-06,Industrials,4,0.10421813957242551,20,0.2,0.10421813957242551
2026-04-06,Real Estate,1,0.06358336197259401,20,0.05,0.06358336197259401
2026-04-06,Technology,4,0.2775915775618264,20,0.2,0.2775915775618264
2026-04-06,Telecommunications,2,0.053408360480345654,20,0.1,0.053408360480345654
2026-04-06,Utilities,1,0.016285443285835997,20,0.05,0.016285443285835997
2026-04-07,Basic Materials,2,0.05289079984181738,20,0.1,0.05289079984181738
2026-04-07,Consumer Discretionary,1,0.016710245280244583,20,0.05,0.016710245280244583
2026-04-07,Consumer Staples,1,0.013187997713269381,20,0.05,0.013187997713269381
2026-04-07,Energy,5,0.22298058246859243,20,0.25,0.22298058246859243
2026-04-07,Health Care,2,0.058271643349959795,20,0.1,0.058271643349959795
2026-04-07,Industrials,2,0.02093798847224184,20,0.1,0.02093798847224184
2026-04-07,Technology,7,0.6150207428738746,20,0.35,0.6150207428738746
2026-04-08,Consumer Discretionary,1,0.06132101142212553,20,0.05,0.06132101142212553
2026-04-08,Consumer Staples,1,0.015283416874721699,20,0.05,0.015283416874721699
2026-04-08,Financials,4,0.2585006950308523,20,0.2,0.2585006950308523
2026-04-08,Health Care,1,0.0007435559717365949,20,0.05,0.0007435559717365949
2026-04-08,Industrials,5,0.05533210381076765,20,0.25,0.05533210381076765
2026-04-08,Real Estate,1,0.022667297467668962,20,0.05,0.022667297467668962
2026-04-08,Technology,6,0.5570131884818917,20,0.3,0.5570131884818917
2026-04-08,Utilities,1,0.029138730940235575,20,0.05,0.029138730940235575
2026-04-09,Basic Materials,2,0.027517589296829292,20,0.1,0.027517589296829292
2026-04-09,Consumer Discretionary,1,0.058832200625187216,20,0.05,0.058832200625187216
2026-04-09,Consumer Staples,1,0.018397720084142814,20,0.05,0.018397720084142814
2026-04-09,Energy,2,0.03290596970992643,20,0.1,0.03290596970992643
2026-04-09,Financials,3,0.0302670324863584,20,0.15,0.0302670324863584
2026-04-09,Industrials,3,0.13300849819374844,20,0.15,0.13300849819374844
2026-04-09,Real Estate,1,0.006207263977836536,20,0.05,0.006207263977836536
2026-04-09,Technology,6,0.5799451221253202,20,0.3,0.5799451221253202
2026-04-09,Telecommunications,1,0.1129186035006507,20,0.05,0.1129186035006507
2026-04-10,Consumer Discretionary,1,0.028222922272684955,20,0.05,0.028222922272684955
2026-04-10,Financials,3,0.06333023865730673,20,0.15,0.06333023865730673
2026-04-10,Health Care,3,0.1280027218655085,20,0.15,0.1280027218655085
2026-04-10,Industrials,4,0.025775715732034455,20,0.2,0.025775715732034455
2026-04-10,Technology,7,0.6629195395403232,20,0.35,0.6629195395403232
2026-04-10,Telecommunications,1,0.07464970754780287,20,0.05,0.07464970754780287
2026-04-10,Utilities,1,0.017099154384339146,20,0.05,0.017099154384339146
2026-04-13,Basic Materials,1,0.07273526086031165,20,0.05,0.07273526086031165
2026-04-13,Energy,1,0.11456340520420935,20,0.05,0.11456340520420935
2026-04-13,Financials,3,0.037724011819828956,20,0.15,0.037724011819828956
2026-04-13,Health Care,1,0.013469450440252996,20,0.05,0.013469450440252996
2026-04-13,Industrials,3,0.13975677254232094,20,0.15,0.13975677254232094
2026-04-13,Real Estate,1,0.00351343556515009,20,0.05,0.00351343556515009
2026-04-13,Technology,9,0.5696158301717745,20,0.45,0.5696158301717745
2026-04-13,Telecommunications,1,0.04862183339615132,20,0.05,0.04862183339615132
2026-04-14,Basic Materials,1,0.009750143474506293,20,0.05,0.009750143474506293
2026-04-14,Consumer Discretionary,1,0.03545089478184016,20,0.05,0.03545089478184016
2026-04-14,Energy,3,0.05528469714359245,20,0.15,0.05528469714359245
2026-04-14,Financials,2,0.14703333375997013,20,0.1,0.14703333375997013
2026-04-14,Health Care,1,0.0011846935443816623,20,0.05,0.0011846935443816623
2026-04-14,Industrials,3,0.0431521269574789,20,0.15,0.0431521269574789
2026-04-14,Technology,8,0.7074135616028979,20,0.4,0.7074135616028979
2026-04-14,Utilities,1,0.0007305487353326793,20,0.05,0.0007305487353326793
2026-04-15,Basic Materials,2,0.0135273016342572,20,0.1,0.0135273016342572
2026-04-15,Consumer Discretionary,1,0.002261338742304265,20,0.05,0.002261338742304265
2026-04-15,Consumer Staples,1,0.0039631797209745846,20,0.05,0.0039631797209745846
2026-04-15,Energy,1,0.02753870356578132,20,0.05,0.02753870356578132
2026-04-15,Financials,4,0.3436772002233159,20,0.2,0.3436772002233159
2026-04-15,Health Care,2,0.05838445664109205,20,0.1,0.05838445664109205
2026-04-15,Industrials,3,0.06668596465475524,20,0.15,0.06668596465475524
2026-04-15,Technology,6,0.48396185481751924,20,0.3,0.48396185481751924
2026-04-16,Basic Materials,1,0.011155294282715575,20,0.05,0.011155294282715575
2026-04-16,Consumer Discretionary,2,0.03276862786732761,20,0.1,0.03276862786732761
2026-04-16,Consumer Staples,1,0.004285017537049713,20,0.05,0.004285017537049713
2026-04-16,Energy,3,0.06082585902534715,20,0.15,0.06082585902534715
2026-04-16,Financials,2,0.05978961855202491,20,0.1,0.05978961855202491
2026-04-16,Health Care,2,0.15193644411760673,20,0.1,0.15193644411760673
2026-04-16,Industrials,1,0.006529562560947008,20,0.05,0.006529562560947008
2026-04-16,Real Estate,1,0.05868156236281835,20,0.05,0.05868156236281835
2026-04-16,Technology,6,0.6134797854014113,20,0.3,0.6134797854014113
2026-04-16,Utilities,1,0.0005482282927516586,20,0.05,0.0005482282927516586
2026-04-17,Basic Materials,2,0.033458679385379414,20,0.1,0.033458679385379414
2026-04-17,Consumer Staples,1,0.0009780445430686126,20,0.05,0.0009780445430686126
2026-04-17,Energy,2,0.05163502671937513,20,0.1,0.05163502671937513
2026-04-17,Financials,6,0.31760638938673574,20,0.3,0.31760638938673574
2026-04-17,Industrials,2,0.02327316544627686,20,0.1,0.02327316544627686
2026-04-17,Real Estate,1,0.002542237419623781,20,0.05,0.002542237419623781
2026-04-17,Technology,6,0.5705064570995404,20,0.3,0.5705064570995404
2026-04-20,Basic Materials,1,0.01160744097565412,20,0.05,0.01160744097565412
2026-04-20,Consumer Discretionary,1,0.007562584950637135,20,0.05,0.007562584950637135
2026-04-20,Financials,5,0.27044131752154565,20,0.25,0.27044131752154565
2026-04-20,Health Care,1,0.019936934906486778,20,0.05,0.019936934906486778
2026-04-20,Industrials,2,0.05278307235048237,20,0.1,0.05278307235048237
2026-04-20,Real Estate,1,0.0033626425393012255,20,0.05,0.0033626425393012255
2026-04-20,Technology,8,0.6180184472649324,20,0.4,0.6180184472649324
2026-04-20,Utilities,1,0.016287559490960262,20,0.05,0.016287559490960262
2026-04-21,Basic Materials,1,0.053982756939961934,20,0.05,0.053982756939961934
2026-04-21,Consumer Discretionary,4,0.07426429512662154,20,0.2,0.07426429512662154
2026-04-21,Energy,1,0.013470750891388172,20,0.05,0.013470750891388172
2026-04-21,Financials,1,0.006001622576616706,20,0.05,0.006001622576616706
2026-04-21,Health Care,2,0.10520934403122661,20,0.1,0.10520934403122661
2026-04-21,Industrials,2,0.09987566366043807,20,0.1,0.09987566366043807
2026-04-21,Real Estate,1,0.030838302984456827,20,0.05,0.030838302984456827
2026-04-21,Technology,7,0.5265986288566206,20,0.35,0.5265986288566206
2026-04-21,Telecommunications,1,0.08975863493266964,20,0.05,0.08975863493266964
2026-04-22,Consumer Discretionary,5,0.26160550039291264,20,0.25,0.26160550039291264
2026-04-22,Consumer Staples,1,0.003329216009862139,20,0.05,0.003329216009862139
2026-04-22,Energy,2,0.20434677846826108,20,0.1,0.20434677846826108
2026-04-22,Financials,1,0.0014350332265318639,20,0.05,0.0014350332265318639
2026-04-22,Health Care,1,0.009344868574088484,20,0.05,0.009344868574088484
2026-04-22,Industrials,6,0.26429102643863883,20,0.3,0.26429102643863883
2026-04-22,Technology,2,0.10143736320790608,20,0.1,0.10143736320790608
2026-04-22,Telecommunications,1,0.08060011726635129,20,0.05,0.08060011726635129
2026-04-22,Utilities,1,0.07361009641544773,20,0.05,0.07361009641544773
2026-04-23,Basic Materials,1,0.03626621680091229,20,0.05,0.03626621680091229
2026-04-23,Consumer Discretionary,2,0.21003459487245194,20,0.1,0.21003459487245194
2026-04-23,Consumer Staples,1,0.00873374531227194,20,0.05,0.00873374531227194
2026-04-23,Energy,1,0.04146050689804107,20,0.05,0.04146050689804107
2026-04-23,Financials,7,0.2088532533408709,20,0.35,0.2088532533408709
2026-04-23,Health Care,2,0.12337745884477666,20,0.1,0.12337745884477666
2026-04-23,Industrials,1,0.04510787447998433,20,0.05,0.04510787447998433
2026-04-23,Technology,4,0.32537818887396636,20,0.2,0.32537818887396636
2026-04-23,Telecommunications,1,0.0007881605767245908,20,0.05,0.0007881605767245908
2026-04-24,Basic Materials,1,0.044688474328775346,20,0.05,0.044688474328775346
2026-04-24,Consumer Discretionary,2,0.0039026232916377444,20,0.1,0.0039026232916377444
2026-04-24,Energy,1,0.01104816827156732,20,0.05,0.01104816827156732
2026-04-24,Financials,2,0.005486252648839213,20,0.1,0.005486252648839213
2026-04-24,Health Care,2,0.20856544628904924,20,0.1,0.20856544628904924
2026-04-24,Industrials,5,0.23302179456682998,20,0.25,0.23302179456682998
2026-04-24,Technology,6,0.49270028149350886,20,0.3,0.49270028149350886
2026-04-24,Utilities,1,0.0005869591097922328,20,0.05,0.0005869591097922328
2026-04-27,Consumer Discretionary,2,0.026436574271181124,20,0.1,0.026436574271181124
2026-04-27,Consumer Staples,1,0.17378861912927943,20,0.05,0.17378861912927943
2026-04-27,Energy,3,0.04396669650000856,20,0.15,0.04396669650000856
2026-04-27,Financials,1,0.006360578336248564,20,0.05,0.006360578336248564
2026-04-27,Industrials,8,0.39355634744990825,20,0.4,0.39355634744990825
2026-04-27,Technology,5,0.35589118431337396,20,0.25,0.35589118431337396
2026-04-28,Consumer Discretionary,1,0.031099656051388497,20,0.05,0.031099656051388497
2026-04-28,Energy,2,0.03312290225357219,20,0.1,0.03312290225357219
2026-04-28,Financials,2,0.16095789197886598,20,0.1,0.16095789197886598
2026-04-28,Health Care,2,0.2114986015666186,20,0.1,0.2114986015666186
2026-04-28,Industrials,2,0.01036007337067114,20,0.1,0.01036007337067114
2026-04-28,Technology,8,0.48065391728939244,20,0.4,0.48065391728939244
2026-04-28,Telecommunications,1,0.03914845280539524,20,0.05,0.03914845280539524
2026-04-28,Unknown,2,0.033158504684095945,20,0.1,0.033158504684095945
2026-04-29,Basic Materials,4,0.15148752004913615,20,0.2,0.15148752004913615
2026-04-29,Consumer Discretionary,1,0.2,20,0.05,0.2
2026-04-29,Energy,2,0.06169813874740061,20,0.1,0.06169813874740061
2026-04-29,Financials,2,0.009117532821518733,20,0.1,0.009117532821518733
2026-04-29,Industrials,3,0.09825875840203202,20,0.15,0.09825875840203202
2026-04-29,Real Estate,1,0.008586305292879117,20,0.05,0.008586305292879117
2026-04-29,Technology,5,0.45472280800639875,20,0.25,0.45472280800639875
2026-04-29,Unknown,2,0.01612893668063452,20,0.1,0.01612893668063452
2026-04-30,Basic Materials,1,0.004237494953388729,20,0.05,0.004237494953388729
2026-04-30,Consumer Discretionary,1,0.026115831361552988,20,0.05,0.026115831361552988
2026-04-30,Consumer Staples,1,0.005094764266469957,20,0.05,0.005094764266469957
2026-04-30,Energy,3,0.2026015490661817,20,0.15,0.2026015490661817
2026-04-30,Financials,3,0.018380774497655357,20,0.15,0.018380774497655357
2026-04-30,Industrials,4,0.2915571543283359,20,0.2,0.2915571543283359
2026-04-30,Real Estate,1,0.04761769502632974,20,0.05,0.04761769502632974
